ADJ_0,ADP_0,ADV_0,AUX_0,CCONJ_0,DET_0,INTJ_0,NOUN_0,NUM_0,PART_0,PRON_0,PROPN_0,SCONJ_0,VERB_0,ADJ_1,ADP_1,ADV_1,AUX_1,CCONJ_1,DET_1,INTJ_1,NOUN_1,NUM_1,PART_1,PRON_1,PROPN_1,SCONJ_1,VERB_1,LEN,CCONJ,SCONJ,AUX,VERB,VARIETY,NR_SENT,NR_WORDS
9.210340371976182,4.585367558691911,7.782424336165473,5.8499649848342825,5.456141451741604,3.265252713849167,,10.177924398237888,10.189080098083858,5.318520073865556,6.156520654183903,10.08520100994223,6.23536383929843,9.56946860798704,11.978865840436384,5.817233223486136,9.496894392007484,7.061928986892014,5.663600685023369,5.710807089593166,,12.120995507605347,10.344213599212964,7.230719165578558,6.5856717798130235,12.454479155060374,6.604200058028019,10.845096092394574,24.5,1.0,0.0,1.0,3.0,9.0,51,784
9.832097556449455,5.296319363885364,8.179936783669046,5.908335585148197,4.020239720013092,3.776618368421943,,10.389860180270244,12.118061768207461,3.6156289923743437,6.214608098422191,11.030499315725935,5.825950108630408,10.061311637729695,12.180404898781596,7.0978340059490215,9.48933108918441,6.3833417003270165,5.653227723359281,5.019171625118542,,12.526277909687515,15.968293479816547,5.242419570316237,6.5856717798130235,13.449337893824781,6.327474162899435,11.355921716160564,39.0,0.5,1.0,2.0,4.0,11.0,19,501
9.518857950288668,4.950481371276509,8.823272115872467,6.057604349612527,3.661264287080963,2.9243422774673182,15.450266278382664,10.135875373417838,8.099966272449226,3.6156289923743437,5.663600685023369,10.73417431905937,6.690509774588509,9.583402167855052,11.885628478493603,7.086259982067561,11.50380938713053,6.82596264442772,3.661264287080963,3.776618368421943,15.450266278382664,11.725085579584155,10.119494869420945,7.230719165578558,6.214608098422191,12.432773992970795,6.972348056301421,11.181502562680526,30.5,1.0,0.0,2.0,3.0,10.0,51,988
9.785618034048447,4.950481371276509,6.907755278982137,5.46179030597994,3.661264287080963,3.776618368421943,,9.808177372731803,8.477972478262956,7.230719165578558,4.720581037499419,12.042254560300778,6.548360751656748,8.793472050670367,11.63498544528117,5.6760457270755165,9.288489122636179,6.129164319836464,3.661264287080963,6.450330431943262,,11.1233059963635,8.477972478262956,7.230719165578558,6.123853735153728,12.042254560300778,7.327965316055938,10.214993483302827,32.0,1.5,1.0,2.5,3.5,11.5,18,360
9.190537744680004,4.721463636730214,9.73566320599332,6.110603858045487,3.661264287080963,2.9243422774673182,,9.5505747830079,9.019720012367532,3.6156289923743437,6.389654235544285,11.326830357343487,7.138256650617516,10.552156532577104,10.116991803853194,5.456141451741604,11.276792090032856,6.287178791257027,3.661264287080963,5.35304849135416,,10.609661446607944,10.425994894531318,5.509739983036855,6.469500348050982,14.869433251567752,7.484008708070583,11.922559079490698,38.0,1.0,0.0,1.0,4.0,10.0,14,328
9.190537744680004,4.950481371276509,7.32259608966674,6.101279413115189,3.661264287080963,3.776618368421943,,10.73417889776154,9.259757408013273,3.6156289923743437,5.732181949177899,15.492347183490018,6.548360751656749,8.822393990468868,10.96065310461929,6.725433722188183,9.038778997846523,7.230719165578558,5.456141451741604,3.776618368421943,,12.24898014654145,10.619112808172115,7.230719165578558,6.545069375452095,18.307352058645364,7.0690984293909,10.818010435769168,38.0,2.0,0.5,2.0,4.0,10.5,40,885
9.642709139731533,4.585367558691911,7.018108981878695,5.2030071867437115,3.661264287080963,2.9243422774673182,,9.482284816073001,9.019720012367532,3.6156289923743437,5.757183251383316,9.78573773407141,5.763156991428404,9.5556515572646,10.828343527627597,5.428981700675371,10.392713076920455,5.2030071867437115,3.661264287080963,4.646405648109557,,10.704466270586062,9.678451905767236,7.230719165578558,6.194805471126012,10.29209554357787,6.487975104105214,10.83692329193362,23.0,1.0,0.0,1.0,3.0,9.0,21,356
9.34421914595106,5.199227314345331,8.781328009676054,5.8499649848342825,3.661264287080963,3.776618368421943,,10.4311202946185,6.506504868141082,3.6156289923743437,5.757183251383316,11.448111521513983,5.134499281318642,9.90536325589899,10.609713744918047,6.0250697911072795,9.40465880921014,6.767993336606978,3.661264287080963,5.710807089593166,,11.670784138137122,7.499971518972825,3.6156289923743437,6.3089187778934335,11.881094788334696,6.350883053604035,11.368260429961632,29.5,1.5,0.0,2.5,4.0,9.5,17,345
10.29209554357787,4.950481371276509,7.5622748275052345,5.8499649848342825,4.02023972001309,2.9243422774673182,0.0,10.223692816693468,8.973432000233071,5.700959892208155,5.732181949177899,12.26775986010204,6.057604349612527,9.210340371976182,11.006107862601777,6.235543790115785,8.719921384148257,7.022001352363288,5.663600685023369,3.776618368421943,0.0,11.628336316481557,12.118061768207461,9.593124812122573,6.63962480444945,14.298396813041023,6.3538701657556995,11.410427936268785,42.5,1.0,0.5,1.5,4.0,11.0,32,659
10.039582007353712,5.134499281318642,9.57850969534065,5.019171625118542,3.661264287080963,3.776618368421943,,10.48628000319634,9.826526511399999,5.318520073865556,5.525568440560244,11.582275543105021,6.529239965720271,10.692396791962869,12.162502482052476,6.68927339139837,10.863305398796996,5.525303478687217,4.827934444110379,3.776618368421943,,12.06880429665277,10.107146747926713,7.230719165578558,5.77844430137271,13.493427058795161,6.9676644656317,13.694329203676773,30.0,1.0,0.0,0.0,2.0,9.0,23,459
10.154516307339874,4.585367558691911,8.115437384447942,5.2030071867437115,5.663600685023369,3.776618368421943,,10.085009429159518,,3.6156289923743437,6.1469494499483766,14.437267742437546,6.907755278982137,9.348419213094596,10.5690195660631,5.935069014775059,8.776506978430865,7.069125147196527,5.663600685023369,5.453211551224844,,10.711063743697359,,4.7225081953436305,7.069099119807435,14.437267742437546,6.907755278982137,10.483716482887862,27.0,1.0,0.5,1.5,2.0,8.5,19,309
8.542510999400527,5.296319363885364,8.866750667586105,5.2030071867437115,4.738190585877347,3.776618368421943,,10.545941618780555,5.825950108630408,3.6156289923743437,6.194805471126012,,6.85682683530742,9.496278458472023,9.5556515572646,6.653113060608557,9.504691188491986,5.2030071867437115,5.663600685023369,3.776618368421943,,12.028468243474197,5.825950108630408,4.7225081953436305,6.444011123088103,,7.085385416610168,10.68621240646566,24.5,0.5,0.0,1.5,3.0,8.5,20,333
9.161550207806751,3.9845936982629815,7.745898889259538,5.019171625118542,3.661264287080963,2.9243422774673182,,9.422135178392308,14.198080371146123,3.6156289923743437,5.732181949177899,9.028018815182229,6.840096630508322,10.042792292236124,11.714268283290654,5.689718760679291,8.621941784713128,6.131937235331855,5.366397593508572,3.6487769547787505,,10.03816245586273,19.813245809256205,5.318520073865556,5.732181949177899,10.608590404237528,6.8671600898978475,10.706993576894373,34.0,1.0,1.0,0.0,3.0,9.0,15,322
9.854697388366697,3.9845936982629815,7.257319899141765,6.101279413115189,3.661264287080963,3.776618368421943,8.091974511174376,10.445641863374588,10.878725065871489,4.296785424970827,4.651214124489498,12.180404898781596,6.413718744726271,8.64324780955522,11.423119490856262,4.950481371276509,8.511310387370049,7.413593361237089,3.661264287080963,3.776618368421943,8.172489928166913,11.1704110708412,11.653310504831472,5.318520073865556,5.686925357589778,13.23889719366028,7.548546440960802,10.145373764644665,19.0,1.0,0.0,1.5,3.0,9.0,32,403
10.204615912535635,4.812194355422418,7.709016384451047,7.230719165578558,3.661264287080963,2.9243422774673182,8.602535090013737,9.739669467306733,17.53278948659991,3.6156289923743437,5.663600685023369,14.551565239535496,6.057604349612527,8.266434473069054,12.18030598215903,6.032286541628237,9.458602140701817,9.270877183531557,5.5634838651262495,5.690507617390286,8.982413391240264,11.40130669373057,17.53278948659991,12.480509491231935,6.665042441590699,14.64333264185082,6.8201289799904465,9.454828756901394,36.0,1.0,1.0,3.0,4.0,11.0,13,261
8.579153182517702,5.3882420740760235,7.943392768488859,6.057604349612527,4.379215152945217,3.776618368421943,,8.703522769607732,9.466020331474969,3.6156289923743437,5.732181949177899,9.099006650869068,6.011273501416103,8.775682553467067,10.105718040601353,6.011667254425501,8.832088908499012,7.0552307917665145,5.456141451741604,5.686925357589778,,9.975620429079797,9.826526511399999,12.480509491231935,6.194805471126012,12.51196933244369,6.294617002527065,10.307024725631353,38.5,1.0,0.0,2.0,4.0,10.0,32,770
10.29209554357787,4.895166564934873,7.782424336165473,5.8499649848342825,3.661264287080963,3.776618368421943,7.667042262046627,10.51024796638951,13.028328169664574,3.6156289923743437,5.706030743192488,11.582275543105021,6.907755278982137,9.487134539034878,12.73452483045368,5.509274559151285,9.589250691870188,7.276729965727708,4.91767830234341,3.776618368421943,7.667042262046627,12.26760641126869,16.40978574480764,7.230719165578558,6.45709749933675,14.678474530664294,6.907755278982137,11.512478330560846,47.5,1.0,0.5,1.0,4.5,11.0,30,892
10.210712977611442,4.895166564934872,8.32250006230064,6.254513780036367,3.661264287080963,3.776618368421943,,10.455135170822373,10.006628311455641,7.230719165578558,5.732181949177899,10.86582222291169,6.727906488568463,9.330166966649426,12.68733946705462,7.526863100343648,8.815434834469164,7.230719165578558,5.456141451741604,3.776618368421943,,11.696848303131157,10.635823998297155,11.921503686494807,5.755313125275305,16.34876746869332,6.8671600898978475,11.391666802542778,34.5,1.0,0.0,1.0,3.5,10.0,26,503
8.359126939710837,4.630732918038012,7.902437180966952,5.849917804713729,4.379215152945219,2.9243422774673182,,9.57850969534065,10.1564882568397,3.6156289923743437,5.318520073865556,10.855399649192712,6.840096630508322,10.455135170822373,10.324776623026489,6.010457517996148,9.370922254755321,6.431423154862012,5.456141451741604,3.8170558279354423,,10.892348977245119,10.215462317556954,7.230719165578558,5.732181949177899,11.120611409075158,6.894223549287374,12.025856508435668,35.0,1.0,2.0,2.0,4.0,9.0,16,365
9.028018815182229,3.9845936982629815,8.943340158629713,5.019171625118542,3.661264287080963,2.9243422774673182,,9.32575122348751,12.078327629248363,3.956207208672586,6.0689134190384335,9.569724497874521,6.742851337557798,9.743860312351826,11.03546591782695,5.456141451741604,9.430943173245387,6.123853735153728,4.362082026360804,3.776618368421943,,10.662774535600619,13.157411799833795,4.807652749418192,6.1469494499483766,10.349977316585994,6.840096630508322,10.969505939717711,25.0,0.0,0.0,0.0,2.0,7.0,23,344
9.651852240203285,4.812194355422418,7.073614366941333,5.2030071867437115,3.661264287080963,2.9243422774673182,,10.817366793736314,8.105083540589405,3.6156289923743437,6.1469494499483766,10.528063793539955,6.392231211874591,9.76372561016097,11.037721205986667,5.774940096199707,7.836156245838804,6.116260090410827,3.861497926875203,3.052183691110511,,12.693021958786721,8.105083540589405,7.230719165578558,6.214608098422191,11.141361908537746,6.9162861829395705,10.832681788226525,30.0,0.5,0.0,1.0,3.0,7.0,18,353
9.877819805787551,3.9845936982629815,7.05489354951088,5.019171625118542,3.661264287080963,2.9243422774673182,,9.78659380106463,19.66895380717488,3.6156289923743437,5.318520073865556,10.061311637729695,6.61674316134715,9.389800194488632,11.570490618597045,6.348736821325197,8.475318697256272,6.131937235331855,4.109983578246124,5.466613797810202,,12.203340125814645,22.2171779417255,6.0347190156021915,5.6080833865841955,10.061311637729695,7.048299160951783,11.690430688997758,22.0,0.0,1.0,1.0,3.0,9.0,23,351
9.279690450110976,4.950481371276509,7.78302773351975,4.770054019665246,3.661264287080963,2.9243422774673182,8.932708635377903,10.362353437371407,7.851931214345828,3.6156289923743437,6.214608098422191,11.452808352950191,5.134499281318642,12.005450978292352,11.704007585611144,6.653113060608557,11.081839364190035,5.574772975882297,3.661264287080963,3.776618368421943,8.932708635377903,12.090800585070793,7.851931214345828,3.6156289923743437,6.3089187778934335,12.398152900227986,6.287420217661595,13.358369147529164,29.0,0.0,0.0,1.0,4.0,8.0,16,272
9.60240289847869,5.134499281318642,7.690827167070069,5.019171625118542,3.661264287080963,2.9243422774673182,,9.739669467306733,10.994131671555062,3.6156289923743437,5.732181949177899,10.959040351743791,6.996096202385352,9.91931830513119,11.111748831998012,6.630381873570178,8.353608905848338,5.088056441064841,4.109983578246124,3.776618368421943,,11.225743642685238,11.43761322994488,7.230719165578558,6.16923091678796,11.750877833873036,8.31951082909725,11.839821855286841,35.0,0.0,0.0,2.0,3.0,10.0,15,346
8.652521787026801,4.585367558691911,6.912409004370008,5.019171625118542,3.661264287080963,2.9243422774673182,,9.993412260064115,,7.230719165578558,6.1469494499483766,8.656455258749745,6.214102805791686,10.07564003450016,9.12437552186596,5.9775368123856545,9.337297169532421,6.077479165274887,3.661264287080963,3.776618368421943,,10.77576139899351,,7.230719165578558,6.1630769948535065,9.40696894233748,7.211188038825046,11.405263213928576,31.5,1.0,1.0,1.5,3.5,10.0,19,340
9.080225641376007,4.812194355422418,7.461140517166924,5.9456527762642795,3.661264287080963,3.776618368421943,,9.261045538404266,8.184895261655477,6.465839528893357,6.214608098422191,12.639937228160036,6.096644935290686,9.028018815182229,10.651084979512685,6.653113060608557,8.845409050183717,6.287178791257027,5.456141451741604,5.019171625118542,,10.500067754628171,9.019720012367532,7.230719165578558,6.3089187778934335,12.639937228160036,6.402492812230961,11.031052128455002,38.0,2.5,0.0,2.0,6.0,10.5,20,427
10.817366793736316,4.950481371276509,8.656455258749745,5.8499649848342825,3.661264287080963,3.265252713849167,,10.545941618780555,9.383095626962023,7.230719165578558,6.214608098422191,11.74359728270523,6.840096630508322,10.136422770610213,13.210957665002903,6.23366399234448,12.089178894058675,6.349302595662364,3.661264287080963,3.776618368421943,,11.558969403471636,11.674017791415938,12.480509491231935,6.324976934909189,12.965359628594664,7.484008708070583,11.973374881411152,31.0,1.0,1.0,1.0,3.0,10.0,45,821
9.362235847566756,3.9845936982629815,8.271339187889668,5.019171625118542,3.661264287080963,2.9243422774673182,,9.688739259325766,10.334085792996298,4.3386470270151865,5.732181949177899,11.478021327172419,6.907755278982137,9.854697388366697,10.320755251168025,4.913969990018049,10.08986403643076,5.184623630581195,3.661264287080963,4.273639671100581,,11.240365890908949,10.85129776700896,6.1461921136172935,6.1125505774523345,11.493122837674049,7.628878700801314,11.605305929793289,29.5,0.0,0.5,2.0,2.0,9.0,17,311
9.647296147175718,4.950481371276509,8.082169281066529,6.101279413115189,3.661264287080963,3.776618368421943,8.360189442606572,9.795694552141594,9.826526511399999,4.296785424970826,5.686925357589778,11.305911295585902,5.872280956826832,9.348453674105818,11.257262715566409,6.607650686531799,9.161550207806751,7.095809692773248,5.456141451741604,3.776618368421943,8.360189442606572,11.554227698338092,9.986869161475179,7.230719165578558,6.214608098422191,14.194983431722507,6.840096630508322,11.330603908176274,48.0,1.0,2.0,2.0,7.0,12.0,45,1105
9.62475775077851,4.812194355422418,7.879005395559504,6.287178791257027,3.661264287080963,3.776618368421943,8.09566383343007,9.670789788417107,8.035739686586057,7.230719165578558,6.214608098422191,11.095907319606502,6.057604349612527,8.955698153602603,12.381070904871493,6.08982295611859,9.622530054697,7.230719165578558,5.456141451741604,3.9630013569264313,8.618816834647467,11.37015102074913,10.082614218433564,12.480509491231935,6.3089187778934335,13.102560750108148,6.940023909063889,11.3256653856582,37.5,1.0,1.0,3.0,4.5,11.5,50,1124
9.344558957761711,4.950481371276509,6.840096630508322,6.057604349612527,3.661264287080963,3.776618368421943,,10.015537056344751,9.666824972156444,3.6156289923743437,5.732181949177899,11.545194095051981,6.653113060608557,9.115030192171858,12.442603073026596,6.032286541628237,8.10002605287363,7.103288560363811,3.661264287080963,4.743712729007554,,11.521102316725045,12.42846554407614,7.230719165578558,6.1469494499483766,11.674268615378992,7.645400382313666,10.28097756853208,49.0,2.0,0.0,1.0,7.0,11.0,34,710
10.088997181952562,3.9845936982629815,6.995146434022043,4.448166437178426,3.661264287080963,2.9243422774673182,,9.053336623166517,9.60793126780899,7.230719165578558,4.720581037499419,9.716178454231134,,9.923492772997557,11.884112631343863,5.709995415908306,10.03816245586273,5.2030071867437115,3.7510081453139934,3.776618368421943,,10.23697460554071,22.693166116960693,7.230719165578558,6.497699903697678,12.140256584535225,,10.657162911823951,21.0,1.0,0.0,1.0,0.0,7.0,21,333
9.10601410721312,4.812194355422418,9.25638431047759,5.230864159966011,3.661264287080963,2.9243422774673182,6.999870567889943,9.624341811106634,12.020261729679074,3.6156289923743437,5.742182470060066,10.186939778148426,6.3538701657556995,9.477687839198406,10.858866862116379,5.456141451741604,11.6619533114099,6.581573726951601,5.366397593508572,5.019171625118542,6.999870567889943,10.501324553291749,12.118061768207461,7.039499256407258,6.1469494499483766,12.198487646351946,6.907755278982137,10.60715954897877,32.0,1.0,0.0,1.0,4.0,10.0,23,466
9.302455660883988,4.950481371276509,7.598904456879409,6.123853735153728,3.661264287080963,3.776618368421943,,9.993412260064115,8.477972478262956,4.296785424970827,5.830517348137398,10.936312100666235,6.414909576210144,10.616837440413592,11.100815814143395,6.62810875486634,8.612019484129062,7.643809960553359,3.661264287080963,5.1193346849892265,,11.558969403471636,14.39272891302866,7.230719165578558,6.214608098422191,13.973396285277978,7.186302413789216,12.082024779306131,43.0,2.0,0.0,1.0,3.0,10.0,23,608
9.57850969534065,5.01964896979828,8.63910848792551,5.871018394032115,4.020239720013092,3.776618368421943,,9.015768562448088,8.184895261655477,7.230719165578558,6.123853735153728,11.169335760580152,7.152080485126836,9.601902574915355,10.637456727616328,6.667577192924481,10.428409581363015,6.947657053282097,5.456141451741604,5.686925357589778,,10.527901784441454,9.020964832789737,7.230719165578558,6.160481179643139,12.94182557308006,7.484008708070583,10.752119635936468,37.0,0.5,0.5,1.5,4.0,11.0,23,533
8.082151502037789,4.585367558691911,6.907755278982137,5.2030071867437115,3.661264287080963,2.9243422774673182,,10.393613030837496,9.019720012367532,3.6156289923743437,6.1469494499483766,,7.230719165578558,9.279690450110976,8.654707488446904,4.812194355422418,8.931050184586248,5.5264860857889975,5.456141451741604,3.776618368421943,,11.692385287482677,9.346302974515217,3.6156289923743437,6.410979340944142,,7.230719165578558,12.33402830537601,34.5,0.5,0.5,1.5,3.0,9.5,10,256
9.079541661268115,4.646674223990531,7.764632022339579,5.019171625118542,3.661264287080963,2.9243422774673182,,9.053336623166517,9.947943281626756,6.848279347235957,5.732181949177899,10.794756551336844,6.370601261970845,9.337334030669957,9.897169318682677,5.3238961769425615,11.025162519731865,6.075473369679697,5.456141451741604,5.304863959756212,,10.961366037960218,10.766464560538417,7.230719165578558,5.732181949177899,13.515405965513937,7.097661461533226,12.345390394707712,25.5,1.0,0.5,1.0,2.5,10.0,19,346
9.053336623166517,3.9845936982629815,7.690827167070069,5.019171625118542,3.661264287080963,2.9243422774673182,,9.78659380106463,10.15972961576872,3.6156289923743437,5.757183251383316,11.190841965801114,6.057604349612527,9.711692142882946,9.796935261813253,5.3882420740760235,8.085688320904618,6.123853735153728,6.649854677287178,3.4783217365878234,,11.464135300800796,10.69345463097505,7.230719165578558,5.9910429705223525,14.070926620166302,7.230719165578558,11.097921682679756,35.0,0.5,1.0,2.0,1.5,10.0,16,350
9.86442733074499,4.950481371276509,7.566540440366065,6.057604349612527,5.456141451741604,3.776618368421943,7.372991272263537,9.946395053547404,9.986869161475179,3.6156289923743437,5.677595488563214,11.095583795812859,6.3538701657556995,9.601902574915355,12.129249817001151,6.725433722188183,9.979467860022021,6.9757742362009845,5.663600685023369,3.776618368421943,7.902871213575349,11.748183470918013,16.32334641602774,7.230719165578558,6.565370577632559,14.073681876825168,6.840096630508322,11.417615285165903,38.5,1.0,1.0,1.5,4.0,10.5,39,951
10.936312100666235,4.950481371276509,7.906676004816483,5.272649619799459,3.661264287080963,3.265252713849161,12.346490633857625,11.006107862601777,9.446062705497253,7.230719165578558,6.1469494499483766,12.926354388299726,6.464647188400987,10.616837440413592,13.122363377404328,5.456141451741604,10.616837440413592,6.287178791257027,3.661264287080963,3.776618368421943,14.286350411685774,12.916267351952808,15.623399409122213,7.230719165578558,6.5856717798130235,15.746532094525836,7.230719165578558,12.641187293270306,52.0,1.0,0.0,1.0,4.0,11.0,75,2094
9.923690259853647,5.300689933516121,8.267835734148944,6.137711164030517,3.661264287080963,2.9243422774673182,,9.270367994257622,8.477972478262956,6.465839528893357,5.718465696346993,11.512925464970229,5.687659943168055,9.180966540444476,11.318794492352668,7.0748189469497875,9.125780329261223,6.999870567889943,5.456141451741604,3.776618368421943,,10.380427079760855,9.028018815182229,9.068145779557238,5.839714238456792,14.625047439823927,5.953359941170573,10.549486409862206,44.0,1.0,0.0,1.0,4.0,12.0,12,316
9.95120118915353,4.950481371276509,7.234966760608077,6.057604349612527,3.661264287080963,2.9243422774673182,,10.109282465515724,8.265096654857782,6.083399710550756,5.747908019025286,8.787260041179865,6.931697350061353,9.473173509752527,10.285005813372164,5.9964353289964025,8.35873042300162,6.287178791257027,5.663600685023369,3.776618368421943,,11.778138700680753,10.777333763863034,7.230719165578558,6.149342251007258,10.5690195660631,7.133746723865963,10.963691724176645,25.0,1.0,1.0,1.5,2.5,9.0,19,343
10.117324006128797,4.92282396810569,9.161550207806751,5.019171625118542,3.661264287080963,2.9243422774673182,,9.919257730461943,9.406579672010592,3.6156289923743437,5.732181949177899,11.995811720046978,6.259903165568201,9.693226627052931,11.258283246596648,6.653113060608557,12.145748515374974,6.1469494499483766,3.661264287080963,3.776618368421943,,11.4314702637006,10.117740627948725,7.049964656918347,6.5856717798130235,14.556080665661344,6.765650205457388,11.122003147309613,33.0,0.5,0.0,1.0,3.0,10.0,20,465
8.84730767769043,4.950481371276509,6.853628360203085,4.562367474766449,3.661264287080963,2.9243422774673182,,10.273648470739884,10.860600278930539,3.6156289923743437,6.194805471126012,9.371683522384945,6.996096202385352,9.441012189711184,10.5690195660631,6.492751609062793,8.354025618397365,5.2030071867437115,3.661264287080963,4.453584420831867,,11.625804690355858,10.860600278930539,8.491313266746017,6.5856717798130235,10.5690195660631,8.31951082909725,10.465734391159781,27.0,0.0,0.5,2.0,3.5,8.0,20,346
8.24335652578651,3.9845936982629815,9.02333037082172,5.019171625118542,3.661264287080963,3.776618368421943,,10.518972327743533,10.572261533278999,4.977941857567313,5.732181949177899,10.86582222291169,6.840096630508322,10.132164535751272,8.853195384710782,5.967392851939524,9.732849828274498,6.12500852089346,5.456141451741604,4.025129019761262,,11.533511852389513,15.648691062473397,7.230719165578558,6.19241267006713,12.042254560300778,6.907755278982137,11.595894979318354,32.5,1.0,0.5,1.5,1.5,10.0,18,349
